area_type,area,age_0_4_male,age_5_9_male,age_10_14_male,age_15_19_male,age_20_24_male,age_25_29_male,age_30_34_male,age_35_39_male,age_40_44_male,age_45_49_male,age_50_54_male,age_55_59_male,age_60_64_male,age_65_69_male,age_70_74_male,age_75_79_male,age_80_84_male,age_85_above_male,age_0_4_female,age_5_9_female,age_10_14_female,age_15_19_female,age_20_24_female,age_25_29_female,age_30_34_female,age_35_39_female,age_40_44_female,age_45_49_female,age_50_54_female,age_55_59_female,age_60_64_female,age_65_69_female,age_70_74_female,age_75_79_female,age_80_84_female,age_85_above_female,sex_male,sex_female,agegroup_child,agegroup_working,agegroup_elderly,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_other,religion_atheist,nationality_local,nationality_foreign,marital_never_married,marital_married,marital_widowed,marital_divorced,housing_owned,housing_rented,housing_quarters,labour_working,labour_unemployed,labour_out
district,Dalat,672,854,952,995,787,937,937,713,807,653,659,542,463,393,258,177,86,47,627,791,875,860,678,817,740,661,663,617,648,591,498,470,312,204,96,67,51.69527592566322,48.30472407433678,22.56111978058353,67.46110559417411,9.97777462524235,93.74727193365344,6.165429943256219,0.0218245307725883,0.0654735923177651,58.462193218896296,31.89577717879605,2.458977632761148,0.0094576062798505,0.1087624722182815,7.064831891048376,86.66950394855061,13.330496051449378,35.5581338544211,56.17366878358574,6.460674157303371,1.8075232046897896,,,,,,
district,Mukah,1419,1834,1766,1736,2303,2152,2071,1950,1604,1498,1145,943,750,549,345,207,93,59,1381,1699,1620,1685,2099,1727,1680,1545,1242,1175,977,833,757,567,399,244,128,93,53.04316972205796,46.956830277942046,22.989946777055,70.66114725014783,6.348905972797161,91.385112754061,8.320746217240375,0.0741977369690224,0.2199432917296022,47.14370195150799,41.55174452986399,4.040212891780012,0.1371969248965109,2.8764044943820224,4.250739207569485,89.2655233589592,10.734476641040803,36.002580169554,58.21968300774051,4.380144980955891,1.3975918417496007,,,,,,
district,Kanowit,732,1079,1196,1073,678,860,809,747,732,801,799,883,647,543,342,232,116,80,632,982,1179,1107,679,791,791,748,723,778,892,850,667,499,426,269,205,133,49.99595141700405,50.00404858299595,23.481781376518217,65.0,11.51821862348178,91.02050922296044,8.83505962943094,0.016506416869558,0.1279247307390748,7.145748987854252,84.83805668016194,5.9311740890688265,0.0647773279352226,0.1295546558704453,1.890688259109312,98.10931174089067,1.890688259109312,28.05820105820106,60.84126984126984,8.46031746031746,2.6402116402116405,,,,,,
district,Bintulu,5770,8101,8509,8235,7811,12118,11218,9806,6494,5453,4168,3728,2364,1484,749,402,205,95,5491,7560,7659,7483,6497,9124,8694,7702,5329,4928,3545,3178,1979,1215,745,400,238,169,54.13499322682848,45.86500677317152,24.120327351298094,72.68788553899891,3.191787109702988,78.99409739301525,20.49065420560748,0.176463354648303,0.338785046728972,32.6091824054275,58.64726890050714,6.572775209072692,0.1942388858412727,0.4047109926894529,1.5718236064619413,91.0403815366703,8.959618463329713,37.20011353111649,58.95252606734188,2.275103821218368,1.5722565803232649,,,,,,
district,Tatau,953,1627,1461,1234,1156,1975,2499,1670,1040,996,762,799,467,395,254,139,58,57,890,1473,1359,1095,849,1588,1666,1214,861,843,697,692,406,342,188,119,36,60,54.95614035087719,45.04385964912281,24.320175438596493,70.51691729323308,5.162907268170426,94.72500439290108,4.663503777894921,0.0456861711474257,0.5658056580565806,18.671679197994987,77.58145363408522,2.0676691729323307,0.0219298245614035,0.4636591478696741,1.193609022556391,89.14473684210526,10.855263157894738,32.933780385582565,62.22967309304275,3.5121542330259845,1.3243922883487007,,,,,,
district,Kapit,1208,1712,1991,1760,1138,1362,1419,1187,1122,1078,1094,1109,705,484,333,270,104,58,1081,1599,1851,1738,1150,1422,1311,1223,1164,1112,1130,1014,634,464,418,261,188,136,50.33028032195392,49.66971967804607,26.205939494865387,66.25589786289203,7.538162642242575,92.89341525685268,6.9634991442920064,0.0673343994613248,0.0757511993939904,6.525117957257841,89.56147654732167,3.513738551207328,0.0277546489036913,0.3219539272828199,0.0499583680266444,98.92589508742714,1.074104912572856,30.68301489393712,60.91845945539342,5.600270798856627,2.798254851812848,,,,,,
district,Song,296,442,550,443,225,286,292,283,259,303,334,338,268,212,160,97,52,38,304,423,477,378,254,330,300,297,298,361,366,343,279,223,171,131,95,53,48.97098684870997,51.02901315129002,25.01756851721715,62.61419536191145,12.368236120871398,94.53447408152994,5.395067941620534,0.0100654252642174,0.0603925515853044,6.927015359903624,79.29926714185322,2.36924003614095,0.0200783053910249,10.139544222467624,1.2448549342435498,99.73898202991668,0.2610179700833249,23.69795153300308,67.05047529789798,7.444102289463114,1.807470879635828,,,,,,
district,Belaga,462,875,1032,1200,988,1537,1405,1679,1237,887,534,517,227,150,109,70,30,19,470,850,946,1084,795,1026,898,815,755,671,406,339,227,121,66,44,21,10,57.585992356235,42.41400764376501,20.598169051639854,76.55763932094925,2.844191627410897,97.50909743221771,1.7938598739172775,0.0410025114038234,0.6560401824611758,10.194649364500934,86.18789440938583,0.5555061772286908,0.0222202470891476,0.0444404941782952,2.9952893076171008,86.70784819127189,13.292151808728114,38.4369552585706,58.22196397443346,2.2312608948285884,1.1098198721673445,,,,,,
district,Miri,6511,9393,10500,11031,12683,13628,13234,10785,8764,7882,6518,6584,4925,3879,2239,1077,547,365,6146,8434,8869,9720,10324,12378,11578,9817,8481,7735,6519,6223,4621,3421,1950,977,687,452,52.45362166853506,47.546378331464936,20.03118006083326,73.7030742093484,6.265745729818343,68.1962688431043,31.195841288252403,0.2959018232462843,0.3119880453970122,28.427295410986147,51.17869469657702,17.64847695849757,0.1418371323987351,0.2985410463803405,2.305154755160179,94.91716791828895,5.082832081711046,39.29233834913011,54.83381447512965,3.8724676187313194,2.001379557008916,,,,,,
district,Marudi,422,768,965,1093,606,949,900,975,894,601,476,435,324,293,154,94,89,51,456,709,856,932,473,727,709,755,846,517,397,380,308,282,148,96,95,63,53.55664083236013,46.44335916763988,22.167958381993845,70.5860494744665,7.245992143539653,86.7026764580931,12.144201007464952,0.0788978576197123,1.074224676822237,26.53678734472874,64.783947340482,7.755600382206179,0.0424673532222104,0.4193651130693279,0.4618324662915384,87.46682238029516,12.533177619704851,34.80425589960442,60.36011458191243,3.2192061110353296,1.6164234074478243,,,,,,
district,Limbang,1552,2174,2249,2129,1703,1833,1847,1714,1442,1418,1259,1271,1007,761,419,191,134,88,1529,2011,2051,1965,1491,1714,1758,1617,1429,1369,1269,1176,933,626,431,234,168,99,51.46579081689266,48.53420918310734,25.667428596791016,67.33982823283992,6.992743170369055,88.02216344399854,11.66089018606348,0.0775264502006567,0.2394199197373221,44.95239786067774,46.69448081489536,6.710902998158053,0.0466034930427642,0.8299860189520872,0.7656288142739841,97.3258471849271,2.674152815072901,33.539334228989404,58.1041946559188,5.851619644723093,2.5048514703687115,,,,,,
district,Lawas,1382,1723,1814,1686,1424,1499,1397,1297,1128,1134,1060,1022,775,614,342,221,114,92,1348,1800,1707,1612,1304,1453,1337,1270,1059,1012,987,851,760,569,346,216,152,97,51.15287946672494,48.84712053327505,26.70199978144465,65.74964484755765,7.548355370997706,92.63581488933602,6.855418223627479,0.0689853406151193,0.4397815464213854,54.01868648235165,42.04185334936072,3.76734783083816,0.0573707791498196,0.065566604742651,0.0491749535569883,95.04425745820129,4.955742541798711,35.508758852031306,58.50167722698472,4.420424897502795,1.5691390234811775,,,,,,
district,Matu,501,636,682,629,626,927,1039,761,667,564,443,422,315,248,191,104,56,31,419,609,616,612,480,655,621,543,492,446,432,408,378,306,239,130,55,33,54.19220397156166,45.80779602843834,21.22456484432459,70.23780338318215,8.537631772493258,97.22500357602632,2.381633528822772,0.0,0.3933628951509083,75.66192694287815,22.58519244912969,1.0664378524148077,0.0,0.1041922039715616,0.5822505516057858,85.69502329002206,14.304976709977934,38.909204076869216,54.27526647475298,5.3372753442776,1.47825410410021,,,,,,
district,Asajaya,1102,1524,1733,1674,1295,1273,1245,1046,997,959,1075,882,764,617,462,300,124,69,1014,1417,1633,1605,1162,1202,1078,979,1014,1033,1021,898,772,650,406,321,159,101,51.00577277867048,48.99422722132952,25.063976670832588,65.38713325001487,9.548890079152532,95.35100093040008,4.60097842072091,0.0150064527746931,0.0330141961043248,88.34136761292626,7.974766410759983,3.56186395286556,0.0029756591084925,0.1071237279057311,0.0119026364339701,99.14598583586265,0.8540141641373564,35.194377159194694,56.967001548663774,5.948457292618036,1.890163999523488,,,,,,
district,Pakan,521,671,723,677,842,696,570,405,436,542,586,481,340,263,205,110,50,42,391,556,619,608,658,621,478,405,417,495,536,459,344,241,218,111,80,65,52.77454404346139,47.22545595653861,22.513258310697196,68.52929763290648,8.957444056396326,98.46153846153848,1.291788380395975,0.0,0.2466731580655631,1.3193636010865346,88.30681671193895,0.4009830552321821,0.0,1.0606648557754494,8.912171775966886,99.6313542879317,0.3686457120682965,35.42275269176196,55.93856940155246,5.951089224605625,2.68758868207996,,,,,,
district,Selangau,478,792,778,731,725,860,904,806,731,741,745,618,426,384,248,138,89,41,497,820,820,788,619,745,719,644,605,702,645,594,439,339,275,175,114,69,51.577302963112274,48.422697036887726,21.089498085063497,69.47691997581133,9.433581939125176,97.42530708576945,2.419138550662447,0.0160918307139408,0.1394625328541544,7.150776053215077,78.15964523281596,0.251965329570651,0.005039306591413,1.909897198145535,12.52267687966136,93.94779278371296,6.052207216287039,28.67999233667539,61.868573983012965,5.849671115652341,3.601762564659301,,,,,,
district,Tebedu,558,930,1190,1377,789,793,1001,776,950,882,842,959,655,490,310,159,66,80,630,1015,1133,1424,809,802,916,612,799,873,804,866,607,452,303,223,69,88,50.75697526949905,49.24302473050095,21.623335447051364,69.4990488268865,8.877615726062144,98.00418477386124,1.7906003540962496,0.1207146306132303,0.0845002414292612,6.606689917564997,93.0881420418516,0.293278376664553,0.0,0.0079264426125554,0.0039632213062777,98.49397590361446,1.5060240963855422,34.75930420711974,57.8832928802589,5.784789644012945,1.5726132686084142,,,,,,
district,Pusa,850,1068,1448,839,614,665,728,569,542,504,605,495,419,327,184,108,62,27,679,933,1162,780,606,672,693,596,512,596,620,542,369,313,202,129,52,47,51.40870276627295,48.591297233727055,31.39540829370558,61.18525336196758,7.41933834432684,99.04009333899025,0.8644463300806109,0.0106067034365719,0.0848536274925753,94.09929948356088,5.169504525233932,0.5982512655315232,0.0153397760392698,0.0409060694380528,0.0766988801963491,96.41560566549062,3.5843943345093834,30.78184392934337,60.57986136990385,6.745174032943281,1.8931206678094956,,,,,,
district,Kabong,485,759,796,793,581,590,672,548,572,695,738,598,513,388,278,158,51,50,457,679,802,698,557,608,612,601,582,665,738,599,553,434,303,145,52,54,50.34231688763312,49.65768311236688,21.61486633340578,67.99065420560748,10.39447946098674,95.51741103154212,4.37325753020281,0.0,0.1093314382550702,50.77157139752227,42.18648119973919,3.1351880026081287,0.0054336013910019,0.3912193001521408,3.5101064985872634,99.39687024559878,0.6031297544012171,34.7913489532788,56.47442118397338,7.126022459448218,1.608207403299598,,,,,,
district,Tanjung Manis,228,305,343,306,344,403,371,295,287,311,307,223,181,123,92,66,26,8,258,295,320,244,267,315,303,228,212,255,253,216,214,125,94,68,36,24,53.09589730682104,46.90410269317896,22.01107475459351,69.65768940347344,8.331235841933047,98.33401611361464,1.4884610132459375,0.0136556056261095,0.1638672675133142,79.49911905361188,15.617920966524036,0.5914925748804429,0.0251698968034231,1.5353637050088096,2.730933803171407,92.1595771457337,7.840422854266298,36.00129094723253,56.769404550589,5.518799419073745,1.710505083104728,,,,,,
district,Sebauh,535,1204,1075,760,1029,2636,2538,2060,1157,1078,717,1066,368,229,151,97,37,27,519,1085,957,693,858,1928,1666,1276,853,781,759,786,296,177,112,51,28,17,56.62365736674998,43.37634263325001,18.15510369519692,78.71715192866311,3.1277443761399715,96.27302170445206,3.335428046599313,0.0483395369072364,0.3432107120413786,35.823819496048095,63.0041207863271,0.6552725798824562,0.0270215496858744,0.3749240018915085,0.1148415861649665,69.87434979396069,30.12565020603932,29.74701828236557,67.32285089348355,2.0098221286781395,0.9203086954727416,,,,,,
district,Bukit Mabong,229,765,405,308,390,499,506,521,413,369,448,607,220,191,145,109,46,32,144,366,336,245,266,319,286,200,244,233,361,312,205,125,129,91,61,29,61.08321024126047,38.91678975873954,22.107336287543085,68.45888724766125,9.433776464795669,98.03112099079073,1.778342330898698,0.0423414840690166,0.1481951942415581,6.499261447562777,90.97981290004924,0.9847365829640572,0.0590841949778434,0.1181683899556868,1.3589364844903988,93.02806499261447,6.971935007385524,30.78381795195955,61.49178255372946,5.486725663716814,2.237673830594185,,,,,,
district,Subis,1442,2213,2354,2392,2518,3563,3591,3176,2833,2504,1521,1100,955,784,513,252,106,80,1339,1894,2144,1947,1849,2577,2526,2391,2139,1801,1267,1011,890,674,452,279,116,96,55.67735516416764,44.32264483583236,19.87467053011922,74.2742934943881,5.851035975492677,94.39831104855736,4.618813042458362,0.0562983814215341,0.9265775275627492,45.53928328300372,44.13238143448132,2.6078304735638604,0.0349107158442283,2.0457679484717834,5.639826144635095,74.4121908219728,25.587809178027197,33.52132943415494,60.51617694842872,4.641879032632409,1.3206145847839206,,,,,,
district,Beluru,685,1276,1245,1581,1026,1919,1827,1149,1315,805,676,526,461,470,189,153,68,62,891,1301,1164,1552,887,1564,1003,816,1127,641,562,517,397,364,201,126,77,72,53.78288900505315,46.21711099494685,22.868095487018643,70.92176337341,6.210141139571354,97.11988953000936,2.4066676530058686,0.0937022241949006,0.3797405927898604,38.23662658999826,55.253528489283845,0.8712319219376198,0.0104547830632514,1.9794389266422725,3.648719289074752,70.66387872451647,29.33612127548353,29.83093474919659,63.69055935913558,4.051977085370965,2.426528806296865,,,,,,
district,Telang Usan,267,690,1139,1047,540,708,664,902,950,533,444,485,390,216,119,85,85,65,280,699,994,873,502,513,645,696,704,481,364,558,270,193,114,65,75,51,53.59646099046306,46.40353900953694,23.376996438009883,70.48718832586465,6.135815236125474,98.72618840831451,1.2159110647906894,0.0115801053789589,0.0463204215158357,2.3325290129840286,97.2021142134896,0.4251407560611283,0.0,0.0402160174652418,0.0,99.22440537745604,0.7755946225439504,36.23753467796356,58.84381795006374,3.7489690335157833,1.1696783384569245,,,,,,
district,W.P. Kuala Lumpur,56141,90466,86326,71426,61942,98644,123262,140024,103875,81083,44484,39344,24997,18892,10275,4452,2295,978,56584,85339,76946,63403,54221,85072,101076,110924,83775,62446,41392,38649,25864,18449,9877,4689,2815,1685,53.42311635265817,46.57688364734183,22.79396926107102,73.45210563277959,3.7539251061494,47.71693204921333,41.561432648536986,10.041293005560236,0.6803422966894557,45.28689599780436,6.442370562309295,32.26956902536284,8.219818052663017,1.7680635604849777,6.013282801375502,89.48364169128688,10.51635830871313,32.70547034807745,62.35088691330664,3.192132369607374,1.751510369008543,,,,,,
district,W.P. Labuan,5441,4368,4211,4065,3766,4342,4278,5553,2955,2229,2115,2055,1464,869,585,235,164,195,4591,3799,3603,4615,4363,4387,4341,4422,2492,2489,2162,1766,1252,861,415,265,194,213,51.39823380992431,48.60176619007569,27.34756097560976,68.45142977291842,4.201009251471826,86.21749240698557,11.677818906605925,1.0570899772209568,1.0475987091875476,77.228763666947,13.791000841042894,8.069806560134566,0.6433978132884777,0.1976450798990748,0.069386038687973,88.61227922624055,11.387720773759462,35.88348503046001,58.047665214811815,3.836080281302908,2.232769473425268,,,,,,
district,W.P. Putrajaya,6676,8894,5818,3080,2032,2838,5035,8066,4794,2329,1502,1191,683,350,157,70,37,22,6209,8399,5464,2818,2129,3596,6414,9503,4611,2218,1514,1103,751,434,257,108,60,40,49.059541034046994,50.940458965953006,37.96633761286423,60.62801047599861,1.4056519111371588,97.8971808875645,0.6298117144978896,1.2248427820757466,0.248164615861855,97.18869617772567,0.8058460467757002,0.4880862987857365,1.0549257339609164,0.0897419461182029,0.3727037966337612,97.41671397959745,2.5832860204025567,27.73309858104177,68.0204711955954,2.0366750719923608,2.209755151370466,,,,,,
parliament,P.001 Padang Besar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2534851033434,48.746514896656606,21.7,70.0,8.3,89.80184123510242,5.640269286580869,1.648547707971549,2.909341770345172,,,,,,,96.86167884052628,3.1383211594737204,,,,,86.79938152299961,7.009406004380879,6.191212472619507,60.3211,2.5788999999999995,37.1
parliament,P.002 Kangar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50126544588358,50.49873455411642,21.8,70.0,8.2,87.33029376821455,9.576661014023294,1.518090151199748,1.5749550665624144,,,,,,,97.7410550344896,2.2589449655103966,,,,,82.52028310029345,13.80631796996375,3.673398929742793,60.288,2.512,37.2
parliament,P.003 Arau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.29827805860354,50.70172194139646,17.9,75.0,7.1,89.41732184938792,6.5765051823736735,2.3388459051948867,1.6673270630435235,,,,,,,98.53080179180536,1.4691982081946326,,,,,85.11428972093675,9.360538493899874,5.525171785163371,60.3249,2.9751,36.7
parliament,P.004 Langkawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.726189211583,48.273810788417,24.8,69.8,5.4,91.86024551463645,5.122479586735544,1.9341220907626508,1.0831528078653558,,,,,,,95.62025961885742,4.379740381142578,,,,,62.91891891891892,26.528066528066528,10.548856548856548,63.842,4.658,31.5
parliament,P.005 Jerlun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.59749417425778,50.40250582574222,20.4,65.2,14.4,93.45941565887443,4.178451847661565,0.085617747335912,2.27651474612809,,,,,,,98.97255091850012,1.0274490814998638,,,,,97.14917476111506,2.384900892363579,0.4738213693437573,59.0932,2.2068000000000003,38.7
parliament,P.006 Kubang Pasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.246389496717725,50.75361050328228,22.8,69.4,7.7,88.56110011081036,7.387357929602112,2.9398051432965784,1.111736816290941,,,,,,,96.36586433260392,3.6341356673960616,,,,,80.88070737433355,14.268161572723084,4.851131052943371,59.232,2.468,38.3
parliament,P.007 Padang Terap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.07468250841087,47.92531749158913,24.1,66.1,9.8,91.6645391881542,0.7930176155220832,0.0446770487618075,7.49776614756191,,,,,,,94.977722547207,5.022277452793017,,,,,94.54701305551892,4.998021891072135,0.454965053408941,62.653200000000005,2.7468000000000004,34.599999999999994
parliament,P.008 Pokok Sena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.379483980549686,48.62051601945032,23.5,65.5,11.0,85.15264438069103,12.182705500810776,2.1508980915554443,0.5137520269427467,,,,,,,96.40379686901105,3.5962031309889744,,,,,88.93212879314338,10.54899235580264,0.5142460041695622,62.7732,3.0268,34.2
parliament,P.009 Alor Setar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.46054953365264,50.53945046634737,22.9,66.8,10.2,68.52072478972919,28.13450219606309,3.0006934936074114,0.3440795206003165,,,,,,,94.5080245357533,5.491975464246702,,,,,86.32337486863835,12.768353100135116,0.9120252214382224,58.4955,3.4045,38.1
parliament,P.010 Kuala Kedah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.12231331965903,49.877686680340965,26.0,64.4,9.7,75.58628338371823,22.93257964688836,1.1502066078743538,0.3309303615190598,,,,,,,97.4491426446406,2.5508573553594154,,,,,86.18445129921054,13.812934595075024,0.0,58.0176,3.1824000000000003,38.8
parliament,P.011 Pendang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0106780189809,46.989321981019096,28.0,62.3,9.6,90.80974027973032,2.906075874029,0.423802731629229,5.860381114611446,,,,,,,98.07574247959502,1.92425752040498,,,,,95.13306269733874,4.524131709517365,0.3428055931438881,61.0542,3.1458000000000004,35.8
parliament,P.012 Jerai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7107765451664,49.2892234548336,27.3,62.4,10.2,87.48194511314395,7.473920718985716,4.795377948964854,0.2487562189054726,,,,,,,98.74801901743264,1.2519809825673534,,,,,87.5574272588055,10.17100561510975,2.271567126084737,58.5513,1.7486999999999997,39.7
parliament,P.013 Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0615020697812,48.9384979302188,23.2,64.8,11.9,94.07706982067911,0.7829072872949255,0.086989698588325,5.053033193437619,,,,,,,96.87315198107628,3.126848018923714,,,,,89.89911050086562,6.566772133006984,3.534117366127396,59.3892,1.7108,38.9
parliament,P.014 Merbok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.17745208151342,48.82254791848658,25.7,68.5,5.8,74.05181630451231,13.492547805837756,12.09340018258242,0.3622357070675018,,,,,,,94.6763913346922,5.323608665307802,,,,,87.34070047232866,10.885839051777916,1.7734604758934145,57.959,2.5410000000000004,39.5
parliament,P.015 Sungai Petani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.855401740494266,48.14459825950573,26.6,68.2,5.1,69.18329073457147,19.310295711900487,11.03716774944015,0.4692458040878985,,,,,,,91.7611521970382,8.238847802961818,,,,,81.49384827949207,18.31863938417001,0.1875123363379169,58.1292,2.1708000000000003,39.7
parliament,P.016 Baling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.20956991510559,48.79043008489441,24.6,66.4,9.0,92.12868878266596,3.018290064974096,3.232246615336177,1.6207745370237856,,,,,,,98.04813021819967,1.9518697818003223,,,,,86.60435182347534,10.174685871897026,3.220962304627643,64.2024,2.3976,33.400000000000006
parliament,P.017 Padang Serai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.31195669187629,48.68804330812371,27.5,68.3,4.3,70.11459185043262,14.160656391231305,15.204471400851812,0.5202803574842675,,,,,,,93.85042968347352,6.149570316526494,,,,,79.45698511426374,17.34922077014466,3.193794115591585,62.3689,2.5311000000000003,35.099999999999994
parliament,P.018 Kulim-Bandar Baharu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.087263954745865,48.91273604525414,24.7,67.5,7.8,73.82509124245412,14.439658900247348,11.506062650268971,0.2291872070295608,,,,,,,96.18667332168704,3.813326678312953,,,,,81.5405599969689,16.27704315538211,2.182396847648998,63.4005,2.2995,34.3
parliament,P.019 Tumpat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.56708753834526,50.43291246165473,34.0,59.5,6.5,92.464552416486,4.124300431925514,0.0985977826703192,3.312549368918169,,,,,,,99.19919530520606,0.8008046947939359,,,,,90.86111777404652,7.94255217078436,1.1963300551691054,52.9916,1.8084,45.2
parliament,P.020 Pengkalan Chepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.16784197803024,49.83215802196976,26.5,67.8,5.7,97.288489365244,2.1045420204115604,0.3214116502119268,0.2855569641325087,,,,,,,97.8155491814572,2.184450818542781,,,,,80.05523055121544,14.152828748955343,5.788307110933469,57.76,3.04,39.2
parliament,P.021 Kota Bharu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.141833778029216,51.858166221970784,26.2,65.9,7.9,92.72397255451152,6.605537604543997,0.2918234663620645,0.3786663745824107,,,,,,,97.71867187559728,2.2813281244027186,,,,,71.35923684137123,26.42046246966612,2.223090011436222,56.8629,3.4371,39.7
parliament,P.022 Pasir Mas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.56311466741866,49.43688533258134,30.0,62.1,7.8,98.50893221451508,1.2879419539108377,0.0070960989196189,0.1960297326544732,,,,,,,99.34964221509394,0.6503577849060594,,,,,87.6423470372515,9.838834201891526,2.5236440841536383,51.4206,2.4794,46.1
parliament,P.023 Rantau Panjang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7738482060403,49.22615179395971,32.4,61.5,6.2,97.8238971865231,1.6420632163945816,0.0182354984369572,0.5158040986453629,,,,,,,98.47111536751376,1.528884632486233,,,,,90.93126493975316,7.205229523391385,1.8635055368554565,51.49,2.7100000000000004,45.8
parliament,P.024 Kubang Kerian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8317659151998,50.16823408480019,26.3,67.2,6.4,97.49864765343432,2.025587048756167,0.2822005122623617,0.1935647855471627,,,,,,,97.96331411570164,2.036685884298365,,,,,88.47490281074758,11.0847352667974,0.4403619224550177,57.7332,3.1668000000000003,39.1
parliament,P.025 Bachok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.45286761480313,51.54713238519687,27.4,66.5,6.1,98.78947031320054,0.8672260295907256,0.0717350925510792,0.271568564657657,,,,,,,99.26187766623646,0.7381223337635339,,,,,90.05469744401252,8.52110495717087,1.420757507998211,52.4416,1.9584,45.6
parliament,P.026 Ketereh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.17892446149307,47.82107553850693,27.4,66.5,6.1,97.70039667689544,1.9094753386722552,0.0767158146845296,0.3134121697477733,,,,,,,98.5615225730304,1.4384774269696077,,,,,71.35923684137123,26.42046246966612,2.223090011436222,57.7332,3.1668000000000003,39.1
parliament,P.027 Tanah Merah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.496797659524,48.503202340476,30.7,63.2,6.1,95.39564714883365,3.803454282040012,0.3019648060425518,0.498933763083785,,,,,,,97.14714952162568,2.852850478374318,,,,,86.55257749255483,11.29986158298729,2.1475609244578666,56.7648,1.6351999999999998,41.6
parliament,P.028 Pasir Puteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53284789763148,50.46715210236853,32.7,60.1,7.3,98.87597990545488,0.4601295179383826,0.0548302485143966,0.6090603280923519,,,,,,,99.36608674524932,0.6339132547506682,,,,,86.3124645662914,12.561755892119544,1.12577954158905,54.7888,1.8112,43.4
parliament,P.029 Machang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.70102673119544,50.29897326880456,32.7,60.5,6.8,98.00016437005178,1.8007652339077154,0.0949693632486827,0.1041010327918253,,,,,,,99.06282509385318,0.937174906146818,,,,,85.2334260207815,10.932240597102298,3.8294550953705055,56.2518,3.1482,40.6
parliament,P.030 Jeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.31664808997872,49.68335191002128,28.7,65.8,5.5,99.37335049468908,0.2158170495469142,0.2327183847523954,0.1781140710116099,,,,,,,97.4224845475732,2.5775154524267907,,,,,77.95001112512053,17.28843729140399,4.754134836460729,55.5237,1.7763,42.7
parliament,P.031 Kuala Krai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.34235812850572,49.65764187149428,28.9,64.6,6.5,95.43923756851514,3.494148437114217,0.8355142955903412,0.2310996987803071,,,,,,,96.42690487300848,3.5730951269915336,,,,,83.01504995573542,12.242316934361956,4.746848783778087,59.6808,1.7191999999999998,38.6
parliament,P.032 Gua Musang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.561491621849854,46.43850837815014,36.3,59.7,4.0,93.75685601182812,4.548099394286259,1.3583249868841514,0.3367196070014785,,,,,,,93.1908084803769,6.809191519623094,,,,,73.48069030312021,8.653513326410522,17.865796370469265,54.606,2.394,43.0
parliament,P.033 Besut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.90318795227851,49.09681204772149,29.8,64.3,5.9,98.6053946053946,0.9918081918081918,0.0735264735264735,0.3292707292707292,,,,,,,97.88773714062197,2.112262859378056,,,,,87.71435528192285,8.108108108108109,4.177536609969042,57.54,2.4599999999999995,40.0
